Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.30952380952380953,0.0,1.0,0.4259126700071582,0.0,0.32142857142857145,0.5,0.2,0.6666666666666666,1.0,0.14285714285714285,0.6666666666666666,0.5,0.875,0.6666666666666666,0.0,0.5277514481305949,0.9944990965669545,0.4444444444444444,0.0,0.6428571428571429,1.0,0.6666666666666666,0.3333333333333333,0.325,0.3333333333333333,1.0,0.275,0.3888888888888889,0.26666666666666666,0.4705882352941176
0.7142857142857143,0.0,0.0,0.8117394416607016,0.0,0.0,0.75,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.75,0.625,0.0,0.0,0.757925223802001,0.6385464766111223,0.7777777777777778,0.0,0.0,0.0,0.0,0.3333333333333333,0.525,0.5,0.0,0.075,0.1111111111111111,0.0,0.1176470588235294
0.4523809523809524,0.0,0.0,0.8611309949892627,0.0,0.32142857142857145,0.75,0.0,0.6666666666666666,0.0,0.2714285714285714,0.6666666666666666,0.25,0.375,0.3333333333333333,0.5,0.16787783043707213,0.7640634410760891,0.2222222222222222,1.0,0.07142857142857142,0.0,1.0,0.0,0.45,0.3333333333333333,0.3333333333333333,0.025,0.0,0.0,0.05882352941176471
0.3809523809523809,1.0,0.5,0.3979957050823192,0.0,0.21428571428571427,0.5,0.0,0.0,0.0,0.5142857142857142,0.0,0.25,0.25,0.6666666666666666,0.5,0.2667193259610321,0.8348925918490263,0.1111111111111111,1.0,0.9285714285714286,1.0,1.0,0.0,0.225,0.5,0.6666666666666666,0.225,0.3888888888888889,0.0,0.35294117647058826
0.21428571428571427,0.0,0.0,0.851109520400859,0.5,0.35714285714285715,0.5,0.2,0.6666666666666666,1.0,0.9714285714285714,1.0,0.0,0.75,1.0,0.0,0.08030542390731964,0.17799638626781772,0.8888888888888888,0.0,0.21428571428571427,0.0,0.3333333333333333,0.3333333333333333,0.125,0.6666666666666666,0.6666666666666666,0.025,0.0,0.0,0.0
0.4047619047619048,0.0,0.0,0.4824624194702935,0.5,0.0,0.75,0.4,0.6666666666666666,0.0,0.028571428571428567,0.3333333333333333,0.25,0.0,0.0,0.5,0.17393364928909952,0.8400722746436459,0.0,0.0,0.21428571428571427,0.0,0.3333333333333333,0.0,0.4,0.3333333333333333,0.6666666666666666,0.375,0.7222222222222222,0.13333333333333333,0.4705882352941176
0.35714285714285715,0.0,0.0,0.5476020042949177,0.0,0.25,0.75,0.0,1.0,0.0,0.8571428571428571,1.0,0.0,0.125,0.0,0.0,0.11237493417588204,0.15988757277655088,0.6666666666666666,0.0,0.5714285714285714,0.0,0.3333333333333333,0.3333333333333333,0.35,0.16666666666666666,0.6666666666666666,0.25,0.4444444444444444,0.4666666666666667,0.35294117647058826
0.5476190476190477,0.0,1.0,0.11023622047244094,0.5,0.32142857142857145,0.25,0.2,0.6666666666666666,0.0,0.14285714285714285,0.0,0.25,0.0,0.3333333333333333,0.5,0.2707740916271722,0.8022485444689821,0.1111111111111111,0.0,0.14285714285714285,0.0,0.0,0.0,0.475,0.6666666666666666,0.6666666666666666,0.475,0.1111111111111111,0.7333333333333333,0.5294117647058824
0.2619047619047619,0.0,0.0,0.036506800286327835,0.0,0.5,0.25,0.0,1.0,1.0,0.2714285714285714,0.3333333333333333,0.25,0.25,0.6666666666666666,0.5,0.16766719325961033,0.42513551495683605,0.0,1.0,0.07142857142857142,0.0,1.0,0.0,0.25,0.5,0.6666666666666666,0.225,0.2777777777777778,0.0,0.4705882352941176
0.6428571428571429,0.0,0.0,0.1073729420186113,0.0,0.03571428571428571,0.5,0.0,0.3333333333333333,1.0,0.9285714285714286,0.3333333333333333,0.0,0.125,0.6666666666666666,0.5,0.0666140073723012,0.1629793214214013,0.1111111111111111,0.0,0.21428571428571427,0.0,1.0,0.0,0.025,0.5,0.6666666666666666,0.025,0.0,0.0,0.0
0.11904761904761905,0.0,0.0,0.6263421617752326,0.0,0.32142857142857145,0.5,0.6,1.0,0.0,0.21428571428571427,1.0,0.0,0.125,0.6666666666666666,0.0,0.056029489204844664,0.4309174864485043,0.2222222222222222,0.0,0.35714285714285715,0.0,1.0,0.3333333333333333,0.1,0.3333333333333333,0.6666666666666666,0.05,0.1111111111111111,0.13333333333333333,0.1176470588235294
0.4523809523809524,0.0,0.0,0.0901932712956335,0.5,0.17857142857142858,0.75,0.2,0.6666666666666666,0.0,0.9714285714285714,0.6666666666666666,0.25,0.0,1.0,0.0,0.2892575039494471,0.8324031319012246,0.4444444444444444,0.0,0.21428571428571427,0.0,0.3333333333333333,0.3333333333333333,0.175,0.8333333333333334,1.0,0.125,0.2222222222222222,0.0,0.05882352941176471
0.8333333333333334,0.0,0.0,0.7995705082319255,0.5,0.03571428571428571,0.75,0.0,0.0,1.0,0.6857142857142857,0.3333333333333333,0.75,0.625,1.0,0.0,0.7592417061611374,0.8001204577394098,0.2222222222222222,0.0,0.35714285714285715,0.0,0.6666666666666666,0.0,0.775,0.5,0.6666666666666666,0.625,0.4444444444444444,0.2,0.4117647058823529
0.6428571428571429,0.0,1.0,0.5032211882605584,0.0,0.10714285714285714,0.25,0.0,0.6666666666666666,0.0,0.3857142857142857,0.6666666666666666,0.25,0.25,0.3333333333333333,0.0,0.18104265402843606,0.8459747038747241,0.1111111111111111,0.0,0.07142857142857142,0.0,0.3333333333333333,0.0,0.225,0.8333333333333334,0.3333333333333333,0.225,0.3888888888888889,0.0,0.4705882352941176
0.6666666666666666,0.0,0.0,0.9899785254115964,0.0,0.6071428571428571,0.5,0.2,0.6666666666666666,1.0,0.8142857142857143,0.6666666666666666,0.25,0.375,0.6666666666666666,1.0,0.2001579778830964,0.9724954828347722,0.2222222222222222,0.0,0.21428571428571427,0.0,0.6666666666666666,0.3333333333333333,0.475,0.8333333333333334,0.3333333333333333,0.25,0.3888888888888889,0.0,0.4705882352941176
0.5,0.0,0.5,0.2884753042233357,0.0,0.03571428571428571,0.75,0.6,0.6666666666666666,1.0,0.4857142857142857,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5228541337546077,0.17370006022886972,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.16666666666666666,0.6666666666666666,0.475,0.3333333333333333,0.7333333333333333,0.4705882352941176
0.4523809523809524,1.0,0.0,0.19183965640658554,0.0,0.32142857142857145,0.75,0.2,1.0,0.0,0.4,0.6666666666666666,0.25,0.375,0.0,0.5,0.16872037914691942,0.11636217626982535,0.1111111111111111,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.25,0.6666666666666666,0.0,0.25,0.16666666666666666,0.0,0.4705882352941176
1.0,0.0,0.0,0.4251968503937008,0.5,0.21428571428571427,0.75,0.4,0.3333333333333333,0.0,0.3142857142857143,1.0,0.25,0.0,1.0,1.0,0.22174828857293316,0.3533025496888175,0.0,1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3,0.5,0.6666666666666666,0.275,0.3888888888888889,0.06666666666666668,0.5294117647058824
0.5714285714285714,0.0,0.0,0.42161775232641374,0.5,0.25,0.75,0.4,0.6666666666666666,0.0,0.2571428571428571,0.6666666666666666,0.25,0.0,0.3333333333333333,0.0,0.3062664560294892,0.7660710700662517,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666666,0.225,0.3888888888888889,0.26666666666666666,0.1176470588235294
0.21428571428571427,0.0,1.0,0.42161775232641374,0.0,0.2857142857142857,0.5,0.2,1.0,0.0,0.3857142857142857,0.6666666666666666,0.0,0.125,0.3333333333333333,1.0,0.05344918378093733,0.15563139931740613,0.6666666666666666,0.0,0.5,0.0,1.0,0.3333333333333333,0.15,0.16666666666666666,0.0,0.05,0.1111111111111111,0.13333333333333333,0.1176470588235294
0.5238095238095238,1.0,0.0,0.14101646385110952,0.5,0.8571428571428571,0.75,0.4,1.0,0.0,0.3857142857142857,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.4257503949447077,0.6079502108010439,0.2222222222222222,1.0,0.07142857142857142,0.0,0.6666666666666666,0.0,0.225,0.3333333333333333,0.6666666666666666,0.125,0.2222222222222222,0.06666666666666668,0.0
0.3333333333333333,0.0,0.0,0.11811023622047245,0.0,1.0,0.75,0.0,0.6666666666666666,1.0,0.2714285714285714,0.3333333333333333,0.0,0.25,0.3333333333333333,0.5,0.09626119010005266,0.5551094157799639,0.1111111111111111,0.0,0.14285714285714285,0.0,0.6666666666666666,0.0,0.15,0.5,0.6666666666666666,0.15,0.1111111111111111,0.26666666666666666,0.05882352941176471
0.30952380952380953,1.0,1.0,0.16678596993557626,0.0,0.2857142857142857,0.25,0.2,0.6666666666666666,0.0,0.22857142857142854,0.3333333333333333,0.0,0.125,0.0,0.5,0.06908899420747762,0.33037542662116043,0.0,1.0,0.7857142857142857,1.0,0.0,0.0,0.1,0.0,0.6666666666666666,0.075,0.1111111111111111,0.06666666666666668,0.1176470588235294
0.35714285714285715,0.0,0.5,0.6213314244810307,0.5,0.21428571428571427,0.5,0.0,1.0,1.0,0.0,0.6666666666666666,0.25,0.0,0.3333333333333333,0.0,0.17340705634544498,0.4540052198353744,0.0,0.0,0.42857142857142855,0.0,0.6666666666666666,0.3333333333333333,0.1,0.5,0.6666666666666666,0.075,0.1111111111111111,0.0,0.1176470588235294
0.3333333333333333,0.0,0.0,0.28131710808876165,0.0,0.32142857142857145,0.5,0.2,0.6666666666666666,0.0,0.4857142857142857,0.6666666666666666,0.5,0.625,1.0,0.5,0.5389678778304371,0.7620156595061233,0.2222222222222222,0.0,1.0,1.0,0.3333333333333333,0.0,0.25,0.8333333333333334,1.0,0.125,0.1111111111111111,0.0,0.0
0.2857142857142857,0.0,1.0,0.9277022190408016,0.5,0.75,0.75,0.8,0.6666666666666666,1.0,0.5571428571428572,0.6666666666666666,0.5,0.0,0.0,0.0,0.3898367561874671,0.031961453523388875,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.25,0.5,0.6666666666666666,0.225,0.4444444444444444,0.4666666666666667,0.4705882352941176
0.4047619047619048,0.0,0.5,0.6027201145311382,0.5,0.0,0.5,0.4,0.6666666666666666,1.0,0.8857142857142857,0.6666666666666666,0.5,0.0,0.6666666666666666,0.5,0.40968931016324384,0.281148363782373,0.1111111111111111,0.0,0.21428571428571427,0.0,0.0,0.0,0.25,0.5,1.0,0.25,0.3888888888888889,0.0,0.4705882352941176
0.2619047619047619,0.0,0.0,0.4030064423765211,0.0,0.5,0.5,0.0,0.6666666666666666,0.0,0.42857142857142855,0.6666666666666666,0.0,0.125,1.0,0.5,0.07008952080042127,0.8262999397711303,0.1111111111111111,0.0,0.5714285714285714,0.0,0.0,0.0,0.15,0.16666666666666666,0.6666666666666666,0.15,0.2777777777777778,0.06666666666666668,0.29411764705882354
0.4523809523809524,0.0,0.5,0.5633500357909806,0.0,0.2857142857142857,0.5,0.2,0.3333333333333333,0.0,0.32857142857142857,0.6666666666666666,0.0,0.125,1.0,0.0,0.0693522906793049,0.37410158602690224,0.1111111111111111,1.0,0.07142857142857142,0.0,0.6666666666666666,1.0,0.1,0.5,0.3333333333333333,0.1,0.1111111111111111,0.06666666666666668,0.1176470588235294
0.4761904761904762,0.0,0.5,0.924838940586972,0.0,0.25,0.5,0.2,1.0,1.0,0.4,0.3333333333333333,0.25,0.125,0.3333333333333333,1.0,0.059189046866771976,0.643284481027906,0.1111111111111111,1.0,0.35714285714285715,0.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.6111111111111112,0.0,0.4117647058823529
0.5714285714285714,0.0,0.0,0.5826771653543307,0.0,0.5714285714285714,0.25,0.0,1.0,1.0,0.7428571428571429,1.0,0.25,0.125,0.0,0.5,0.29152185360716165,0.8400722746436459,0.3333333333333333,1.0,0.14285714285714285,0.0,0.6666666666666666,0.0,0.25,0.16666666666666666,0.6666666666666666,0.075,0.1111111111111111,0.0,0.1176470588235294
0.5238095238095238,0.0,0.0,0.5025053686471009,0.0,0.03571428571428571,0.0,0.2,1.0,1.0,0.8,0.3333333333333333,0.0,0.125,1.0,0.5,0.07019483938915219,0.8365790002007629,0.0,1.0,0.6428571428571429,1.0,1.0,0.0,0.125,0.3333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.13333333333333333,0.17647058823529413
0.30952380952380953,0.0,0.0,0.4065855404438082,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.014285714285714284,0.6666666666666666,0.0,0.125,0.6666666666666666,1.0,0.10015797788309637,0.5250351335073279,0.1111111111111111,0.0,0.42857142857142855,0.0,1.0,0.3333333333333333,0.125,0.16666666666666666,0.3333333333333333,0.125,0.1111111111111111,0.26666666666666666,0.17647058823529413
0.7619047619047619,0.0,0.5,0.8103078024337866,0.0,0.6785714285714286,1.0,0.2,0.3333333333333333,0.0,0.15714285714285714,0.6666666666666666,0.75,0.5,0.6666666666666666,0.0,0.5390205371248026,0.7466372214414776,0.2222222222222222,1.0,0.2857142857142857,0.0,0.6666666666666666,0.3333333333333333,0.8,0.5,0.6666666666666666,0.75,0.4444444444444444,0.8,0.7647058823529411
0.5714285714285714,0.0,0.0,0.7344309234073013,0.0,0.42857142857142855,0.5,0.2,0.3333333333333333,0.0,0.9285714285714286,1.0,0.25,0.5,0.0,0.0,0.238493944181148,0.14462959245131501,0.5555555555555556,0.0,0.5,0.0,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
0.3809523809523809,0.0,0.0,0.7551896921975663,0.0,0.14285714285714285,0.25,0.2,0.3333333333333333,0.0,0.3857142857142857,0.3333333333333333,0.25,0.25,1.0,0.0,0.15676671932596106,0.3942180285083317,0.1111111111111111,0.0,0.21428571428571427,0.0,0.6666666666666666,0.3333333333333333,0.375,0.5,1.0,0.375,0.5555555555555556,0.26666666666666666,0.7647058823529411
0.4047619047619048,0.0,0.0,0.08375089477451682,0.0,0.5357142857142857,0.25,0.8,1.0,1.0,0.2,0.3333333333333333,0.25,0.375,0.3333333333333333,0.0,0.19899947340705634,0.9353141939369604,0.0,1.0,0.0,0.0,1.0,0.0,0.1,0.3333333333333333,0.6666666666666666,0.075,0.1111111111111111,0.0,0.1176470588235294
0.30952380952380953,1.0,0.5,0.6857551896921976,0.5,0.0,0.5,0.0,1.0,1.0,0.3428571428571429,0.6666666666666666,0.0,0.75,0.3333333333333333,0.5,0.06808846761453398,0.24994980927524596,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.075,0.3333333333333333,1.0,0.075,0.1111111111111111,0.13333333333333333,0.1176470588235294
0.5476190476190477,0.0,0.0,0.2598425196850393,0.0,0.4642857142857143,0.5,0.0,0.0,0.0,0.37142857142857133,0.6666666666666666,0.0,0.125,0.6666666666666666,1.0,0.07593470247498682,0.10098373820517967,0.4444444444444444,0.0,0.07142857142857142,0.0,0.0,0.3333333333333333,0.325,0.3333333333333333,0.6666666666666666,0.225,0.4444444444444444,0.06666666666666668,0.4705882352941176
0.35714285714285715,0.0,0.5,0.9234073013600572,0.0,0.07142857142857142,0.75,0.0,1.0,1.0,0.37142857142857133,0.6666666666666666,0.0,0.125,0.6666666666666666,0.0,0.10005265929436544,0.845814093555511,0.1111111111111111,1.0,0.0,0.0,0.6666666666666666,0.0,0.2,0.5,0.6666666666666666,0.2,0.3888888888888889,0.2,0.0
0.5,0.0,0.0,0.9169649248389404,1.0,0.03571428571428571,0.5,0.0,1.0,1.0,0.17142857142857146,0.3333333333333333,0.25,1.0,1.0,0.0,0.22090573986308584,0.22870909455932545,0.8888888888888888,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.325,0.3333333333333333,0.6666666666666666,0.125,0.2222222222222222,0.0,0.2352941176470588
0.6190476190476191,0.0,0.0,0.3049391553328561,1.0,0.0,0.5,0.0,0.6666666666666666,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,1.0,0.11511321748288575,0.08323629793214214,0.4444444444444444,1.0,0.5,0.0,0.0,1.0,0.2,0.3333333333333333,0.6666666666666666,0.05,0.1111111111111111,0.13333333333333333,0.1176470588235294
0.3333333333333333,1.0,0.0,0.2956335003579098,0.0,0.0,0.5,0.0,1.0,0.0,0.4571428571428571,0.3333333333333333,0.0,0.25,0.6666666666666666,0.5,0.1432859399684044,0.3002208391889179,0.0,1.0,0.21428571428571427,0.0,1.0,0.0,0.1,0.3333333333333333,0.0,0.075,0.1111111111111111,0.06666666666666668,0.1176470588235294
0.8333333333333334,0.0,0.0,0.9549033643521831,0.5,0.17857142857142858,0.25,0.4,0.3333333333333333,0.0,0.057142857142857134,0.6666666666666666,0.25,0.75,0.6666666666666666,0.0,0.06829910479199579,0.5602489459947801,0.2222222222222222,1.0,0.6428571428571429,1.0,1.0,0.3333333333333333,0.325,0.5,0.0,0.175,0.3888888888888889,0.26666666666666666,0.29411764705882354
0.19047619047619047,1.0,0.0,0.9642090193271295,0.0,0.5357142857142857,0.75,0.2,0.0,0.0,0.21428571428571427,0.6666666666666666,0.0,0.25,0.3333333333333333,1.0,0.0718272775144813,0.48528407950210795,0.2222222222222222,1.0,0.14285714285714285,0.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.6666666666666666,0.075,0.1111111111111111,0.0,0.1176470588235294
0.4047619047619048,0.0,0.5,0.02576950608446672,0.0,0.03571428571428571,0.5,0.2,0.3333333333333333,1.0,0.1,0.6666666666666666,0.25,0.25,0.3333333333333333,0.5,0.179884149552396,0.5577996386267817,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.25,0.8333333333333334,0.6666666666666666,0.15,0.1111111111111111,0.06666666666666668,0.1176470588235294
0.4047619047619048,0.0,0.0,0.3614889047959914,0.0,0.2857142857142857,0.5,0.0,1.0,1.0,0.5142857142857142,0.3333333333333333,0.5,0.375,0.6666666666666666,0.0,0.5095313322801475,0.8577795623368801,0.1111111111111111,1.0,0.6428571428571429,1.0,0.3333333333333333,0.3333333333333333,0.425,0.3333333333333333,0.6666666666666666,0.425,0.7777777777777778,0.3333333333333333,0.8823529411764706
0.21428571428571427,0.0,0.5,0.4946313528990695,0.5,0.03571428571428571,0.0,0.0,1.0,0.0,0.18571428571428567,0.0,0.25,0.0,1.0,0.5,0.21390205371248025,0.7347119052399117,0.3333333333333333,0.0,0.6428571428571429,1.0,0.3333333333333333,0.0,0.2,0.5,0.6666666666666666,0.15,0.1111111111111111,0.0,0.0
0.4047619047619048,0.0,0.0,0.5583392984967788,0.5,0.07142857142857142,0.75,0.0,1.0,0.0,0.8857142857142857,0.6666666666666666,0.5,0.0,1.0,1.0,0.3588204318062138,0.18943987151174466,0.6666666666666666,0.0,0.14285714285714285,0.0,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.6666666666666666,0.25,0.5,0.0,0.4705882352941176
0.07142857142857142,1.0,0.0,0.9484609878310666,0.0,0.6071428571428571,0.0,0.8,1.0,1.0,0.5,0.6666666666666666,0.0,0.125,1.0,0.5,0.08867825171142707,0.272073880746838,0.1111111111111111,0.0,0.5714285714285714,0.0,0.0,0.0,0.025,0.5,0.3333333333333333,0.025,0.0,0.0,0.0
0.2380952380952381,0.0,0.0,0.5404438081603435,0.0,0.32142857142857145,0.5,0.8,0.6666666666666666,1.0,0.4142857142857143,0.6666666666666666,0.25,0.125,0.6666666666666666,0.5,0.13959978936282255,0.2334872515559125,0.3333333333333333,0.0,0.14285714285714285,0.0,1.0,0.0,0.25,0.6666666666666666,1.0,0.2,0.3888888888888889,0.06666666666666668,0.4117647058823529
0.3333333333333333,0.0,0.0,0.9098067287043664,0.0,0.14285714285714285,0.75,0.0,1.0,0.0,0.37142857142857133,0.3333333333333333,0.25,0.375,1.0,0.5,0.4565560821484992,0.322987351937362,0.8888888888888888,0.0,0.9285714285714286,1.0,0.3333333333333333,0.0,0.2,0.16666666666666666,0.6666666666666666,0.025,0.0,0.0,0.0
0.5476190476190477,0.0,0.0,0.1152469577666428,0.0,0.17857142857142858,0.5,0.2,1.0,0.0,0.4142857142857143,0.6666666666666666,0.0,0.25,0.0,0.5,0.19547130068457086,0.04115639429833367,0.2222222222222222,1.0,0.14285714285714285,0.0,0.6666666666666666,0.0,0.5,0.5,0.6666666666666666,0.45,0.7222222222222222,0.13333333333333333,1.0
0.6666666666666666,0.0,0.0,0.03435934144595562,0.0,0.03571428571428571,0.75,0.6,1.0,0.0,0.42857142857142855,0.6666666666666666,0.25,0.375,1.0,1.0,0.3354397051079516,0.6159004216020879,0.2222222222222222,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3,0.5,0.3333333333333333,0.15,0.16666666666666666,0.06666666666666668,0.2352941176470588
0.2857142857142857,0.0,0.5,0.6513958482462421,0.0,0.14285714285714285,0.75,0.0,0.3333333333333333,0.0,0.6428571428571429,0.3333333333333333,0.0,0.125,1.0,1.0,0.14491837809373356,0.011202569765107407,1.0,0.0,0.07142857142857142,0.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.3333333333333333,0.125,0.2222222222222222,0.0,0.17647058823529413
0.42857142857142855,0.0,0.0,0.3063707945597709,0.5,0.03571428571428571,0.75,0.0,0.6666666666666666,1.0,0.3,0.6666666666666666,0.25,0.75,1.0,0.5,0.1839389152185361,0.21461553904838385,0.3333333333333333,0.0,0.2857142857142857,0.0,0.6666666666666666,0.0,0.425,0.3333333333333333,0.3333333333333333,0.325,0.3888888888888889,0.4,0.4117647058823529
0.4523809523809524,0.0,0.0,0.2462419470293486,0.0,0.0,0.75,0.0,0.3333333333333333,1.0,0.5,0.6666666666666666,0.25,0.375,0.3333333333333333,0.0,0.28636124275934705,0.5463561533828548,0.6666666666666666,0.0,0.07142857142857142,0.0,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.15,0.2777777777777778,0.26666666666666666,0.17647058823529413
0.16666666666666666,1.0,0.0,0.4194702934860415,0.0,0.07142857142857142,0.5,0.2,0.0,0.0,0.8714285714285714,0.6666666666666666,0.0,0.25,0.0,0.0,0.15913638757240653,0.29319413772334874,0.5555555555555556,0.0,0.14285714285714285,0.0,0.6666666666666666,0.3333333333333333,0.15,0.8333333333333334,0.6666666666666666,0.05,0.1111111111111111,0.0,0.1176470588235294
0.3809523809523809,0.0,0.0,0.9863994273443092,0.5,0.10714285714285714,0.5,0.0,0.6666666666666666,0.0,0.4857142857142857,0.6666666666666666,0.5,0.0,1.0,0.0,0.4583464981569247,0.8974101586026902,0.2222222222222222,1.0,0.14285714285714285,0.0,1.0,1.0,0.225,0.5,0.6666666666666666,0.125,0.16666666666666666,0.06666666666666668,0.0
0.30952380952380953,0.0,0.0,0.6449534717251253,0.5,0.14285714285714285,0.5,0.6,0.0,0.0,0.3,0.6666666666666666,0.25,0.0,0.6666666666666666,0.0,0.386361242759347,0.7568359767115037,0.1111111111111111,0.0,0.5714285714285714,0.0,0.6666666666666666,0.3333333333333333,0.15,0.5,0.6666666666666666,0.125,0.1111111111111111,0.0,0.1176470588235294
